,token0Price,token1Price,datetime
0,0.0645424597856369,15.493676617241915,2021-07-01 11:31:07
1,0.0645424597856369,15.493676617241915,2021-07-01 11:31:07
2,0.0645424597856369,15.493676617241915,2021-07-01 11:33:59
3,0.0645424597856369,15.493676617241915,2021-07-01 11:33:59
4,0.0645424597856369,15.493676617241915,2021-07-01 11:33:59
5,0.0645424597856369,15.493676617241915,2021-07-01 11:34:32
6,0.0645424597856369,15.493676617241915,2021-07-01 11:35:19
7,0.0645424597856369,15.493676617241915,2021-07-01 11:35:19
8,0.0645424597856369,15.493676617241915,2021-07-01 11:35:35
9,0.0645424597856369,15.493676617241915,2021-07-01 11:36:19
10,0.0645424597856369,15.493676617241915,2021-07-01 11:36:52
11,0.0645424597856369,15.493676617241915,2021-07-01 11:36:52
12,0.0645424597856369,15.493676617241915,2021-07-01 11:36:52
13,0.0645424597856369,15.493676617241915,2021-07-01 11:36:52
14,0.0645424597856369,15.493676617241915,2021-07-01 11:38:05
15,0.0645424597856369,15.493676617241915,2021-07-01 11:39:20
16,0.0645424597856369,15.493676617241915,2021-07-01 11:39:25
17,0.0645424597856369,15.493676617241915,2021-07-01 11:39:34
18,0.0645424597856369,15.493676617241915,2021-07-01 11:39:34
19,0.0645424597856369,15.493676617241915,2021-07-01 11:39:34
20,0.0645424597856369,15.493676617241915,2021-07-01 11:40:10
21,0.0645424597856369,15.493676617241915,2021-07-01 11:44:34
22,0.0645424597856369,15.493676617241915,2021-07-01 11:49:05
23,0.0645424597856369,15.493676617241915,2021-07-01 11:50:24
24,0.0645424597856369,15.493676617241915,2021-07-01 12:13:14
25,0.0645424597856369,15.493676617241915,2021-07-01 12:14:33
26,0.0645424597856369,15.493676617241915,2021-07-01 12:15:41
27,0.0641537125193198,15.587562445413432,2021-07-01 12:51:08
28,0.0641537125193198,15.587562445413432,2021-07-01 12:52:08
29,0.0641537125193198,15.587562445413432,2021-07-01 13:04:23
30,0.0641537125193198,15.587562445413432,2021-07-01 13:23:09
31,0.0641537125193198,15.587562445413432,2021-07-01 13:23:09
32,0.0641537125193198,15.587562445413432,2021-07-01 13:23:24
33,0.0641537125193198,15.587562445413432,2021-07-01 13:24:18
34,0.0641537125193198,15.587562445413432,2021-07-01 13:24:18
35,0.0641537125193198,15.587562445413432,2021-07-01 13:24:26
36,0.0641537125193198,15.587562445413432,2021-07-01 13:24:26
37,0.0641537125193198,15.587562445413432,2021-07-01 13:25:38
38,0.0641537125193198,15.587562445413432,2021-07-01 13:25:38
39,0.0641537125193198,15.587562445413432,2021-07-01 13:26:28
40,0.0641537125193198,15.587562445413432,2021-07-01 13:26:28
41,0.0641537125193198,15.587562445413432,2021-07-01 13:26:34
42,0.0641537125193198,15.587562445413432,2021-07-01 13:28:04
43,0.0641537125193198,15.587562445413432,2021-07-01 13:28:04
44,0.0641537125193198,15.587562445413432,2021-07-01 13:28:34
45,0.0641537125193198,15.587562445413432,2021-07-01 13:28:34
46,0.0641537125193198,15.587562445413432,2021-07-01 13:29:35
47,0.0635181538326948,15.743530623291935,2021-07-01 13:30:08
48,0.0635181538326948,15.743530623291935,2021-07-01 13:30:16
49,0.0635181538326948,15.743530623291935,2021-07-01 13:30:16
50,0.0635181538326948,15.743530623291935,2021-07-01 13:30:33
51,0.0635181538326948,15.743530623291935,2021-07-01 13:30:33
52,0.0635181538326948,15.743530623291935,2021-07-01 13:30:57
53,0.0635181538326948,15.743530623291935,2021-07-01 13:31:42
54,0.0635181538326948,15.743530623291935,2021-07-01 13:32:00
55,0.0635181538326948,15.743530623291935,2021-07-01 13:32:16
56,0.0635181538326948,15.743530623291935,2021-07-01 13:32:33
57,0.0635181538326948,15.743530623291935,2021-07-01 13:32:33
58,0.0635181538326948,15.743530623291935,2021-07-01 13:33:10
59,0.0635181538326948,15.743530623291935,2021-07-01 13:33:10
60,0.0635181538326948,15.743530623291935,2021-07-01 13:33:20
61,0.0635181538326948,15.743530623291935,2021-07-01 13:33:58
62,0.0635181538326948,15.743530623291935,2021-07-01 13:34:10
63,0.0635181538326948,15.743530623291935,2021-07-01 13:34:10
64,0.0635181538326948,15.743530623291935,2021-07-01 13:44:19
65,0.0635181538326948,15.743530623291935,2021-07-01 13:44:19
66,0.0635181538326948,15.743530623291935,2021-07-01 13:44:49
67,0.0635181538326948,15.743530623291935,2021-07-01 13:44:57
68,0.0635181538326948,15.743530623291935,2021-07-01 13:44:57
69,0.0635181538326948,15.743530623291935,2021-07-01 13:51:46
70,0.0635181538326948,15.743530623291935,2021-07-01 14:17:12
71,0.0635181538326948,15.743530623291935,2021-07-01 14:17:36
72,0.0635181538326948,15.743530623291935,2021-07-01 14:18:35
73,0.0635181538326948,15.743530623291935,2021-07-01 14:19:08
74,0.0635181538326948,15.743530623291935,2021-07-01 14:19:18
75,0.0635181538326948,15.743530623291935,2021-07-01 14:19:21
76,0.0635181538326948,15.743530623291935,2021-07-01 14:19:21
77,0.0635181538326948,15.743530623291935,2021-07-01 14:19:35
78,0.0635181538326948,15.743530623291935,2021-07-01 14:19:40
79,0.0635181538326948,15.743530623291935,2021-07-01 14:19:40
80,0.0635181538326948,15.743530623291935,2021-07-01 14:20:22
81,0.0635181538326948,15.743530623291935,2021-07-01 14:20:54
82,0.0635181538326948,15.743530623291935,2021-07-01 14:20:54
83,0.0635181538326948,15.743530623291935,2021-07-01 14:23:26
84,0.0635181538326948,15.743530623291935,2021-07-01 14:23:26
85,0.0635181538326948,15.743530623291935,2021-07-01 14:23:56
86,0.0635181538326948,15.743530623291935,2021-07-01 14:24:00
87,0.0635181538326948,15.743530623291935,2021-07-01 14:24:30
88,0.0635181538326948,15.743530623291935,2021-07-01 14:24:30
89,0.0635181538326948,15.743530623291935,2021-07-01 14:24:58
90,0.0635181538326948,15.743530623291935,2021-07-01 14:24:58
91,0.0635181538326948,15.743530623291935,2021-07-01 14:25:18
92,0.063382365436202,15.777259070688311,2021-07-01 15:01:57
93,0.063382365436202,15.777259070688311,2021-07-01 15:04:41
94,0.063382365436202,15.777259070688311,2021-07-01 15:12:09
95,0.063382365436202,15.777259070688311,2021-07-01 15:12:09
96,0.063382365436202,15.777259070688311,2021-07-01 15:12:09
97,0.063382365436202,15.777259070688311,2021-07-01 15:12:51
98,0.063382365436202,15.777259070688311,2021-07-01 15:13:12
99,0.063382365436202,15.777259070688311,2021-07-01 15:15:05
100,0.063382365436202,15.777259070688311,2021-07-01 15:15:05
101,0.063382365436202,15.777259070688311,2021-07-01 15:15:13
102,0.063382365436202,15.777259070688311,2021-07-01 15:15:36
103,0.063382365436202,15.777259070688311,2021-07-01 15:15:36
104,0.063382365436202,15.777259070688311,2021-07-01 15:17:09
105,0.063382365436202,15.777259070688311,2021-07-01 15:17:53
106,0.063382365436202,15.777259070688311,2021-07-01 15:17:56
107,0.063382365436202,15.777259070688311,2021-07-01 15:18:13
108,0.063382365436202,15.777259070688311,2021-07-01 15:18:13
